Season,Gamecode,Home,Player_ID,IsStarter,IsPlaying,Team,Dorsal,Player,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Valuation,Plusminus,gamecode,group,datetime,TeamScore,OpponentScore,TeamName,OpponentName,PlayerName,Pos,total_fp
2023,89,1,P008829   ,1.0,1.0,OLY,25,"PETERS, ALEC",30.2,22,3,4,4,5,4,4,0,6,6,2,0,1,0,0,3,5,29,11.0,E2023_89,Regular Season,2023-11-24 20:15:00,89,72,OLYMPIACOS PIRAEUS,ZALGIRIS KAUNAS,A. Peters,F,31.9
2023,89,1,P003941   ,0.0,0.0,OLY,33,"MILUTINOV, NIKOLA",14.2,6,1,2,0,0,4,4,0,2,2,0,0,1,1,0,0,2,9,6.0,E2023_89,Regular Season,2023-11-24 20:15:00,89,72,OLYMPIACOS PIRAEUS,ZALGIRIS KAUNAS,N. Milutinov,C,9.9
2023,89,1,P006589   ,0.0,0.0,OLY,43,"SIKMA, LUKE",9.8,4,1,1,0,0,2,4,0,2,2,1,0,1,0,0,2,2,4,6.0,E2023_89,Regular Season,2023-11-24 20:15:00,89,72,OLYMPIACOS PIRAEUS,ZALGIRIS KAUNAS,L. Sikma,F,4.4
2023,89,1,P007853   ,0.0,0.0,OLY,77,"MCKISSIC, SHAQUIELLE",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_89,Regular Season,2023-11-24 20:15:00,89,72,OLYMPIACOS PIRAEUS,ZALGIRIS KAUNAS,S. Mckissic,G,0.0
2023,89,0,P011218   ,1.0,0.0,ZAL,2,"EVANS, KEENAN",23.72,21,4,9,3,3,4,4,0,1,1,1,1,1,0,0,3,6,21,-3.0,E2023_89,Regular Season,2023-11-24 20:15:00,72,89,ZALGIRIS KAUNAS,OLYMPIACOS PIRAEUS,K. Evans,G,21.0
2023,89,0,P003210   ,0.0,0.0,ZAL,4,"LEKAVICIUS, LUKAS",22.7,9,2,5,1,5,2,2,0,0,0,3,0,1,0,0,3,2,3,-15.0,E2023_89,Regular Season,2023-11-24 20:15:00,72,89,ZALGIRIS KAUNAS,OLYMPIACOS PIRAEUS,L. Lekavicius,G,3.0
2023,89,0,P010390   ,1.0,0.0,ZAL,8,"HAYES, KEVARRIUS",27.9,10,4,8,0,0,2,2,2,3,5,2,1,2,2,0,2,2,14,-2.0,E2023_89,Regular Season,2023-11-24 20:15:00,72,89,ZALGIRIS KAUNAS,OLYMPIACOS PIRAEUS,K. Hayes,C,14.0
2023,89,0,P007513   ,0.0,1.0,ZAL,9,"GIEDRAITIS, DOVYDAS",8.67,2,0,0,0,0,2,2,0,1,1,1,0,1,0,0,0,1,4,-1.0,E2023_89,Regular Season,2023-11-24 20:15:00,72,89,ZALGIRIS KAUNAS,OLYMPIACOS PIRAEUS,D. Giedraitis,G,4.0
2023,89,0,P007109   ,1.0,0.0,ZAL,10,"SMITS, ROLANDS",21.27,4,2,4,0,1,0,0,1,4,5,0,0,0,0,0,2,3,7,-11.0,E2023_89,Regular Season,2023-11-24 20:15:00,72,89,ZALGIRIS KAUNAS,OLYMPIACOS PIRAEUS,R. Smits,F,7.0
2023,89,0,P012784   ,0.0,1.0,ZAL,12,"MONTVILA, NEDAS",1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,E2023_89,Regular Season,2023-11-24 20:15:00,72,89,ZALGIRIS KAUNAS,OLYMPIACOS PIRAEUS,N. Montvila,G,0.0
2023,89,0,P005504   ,0.0,0.0,ZAL,15,"BIRUTIS, LAURYNAS",5.8,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,-1,-15.0,E2023_89,Regular Season,2023-11-24 20:15:00,72,89,ZALGIRIS KAUNAS,OLYMPIACOS PIRAEUS,L. Birutis,C,-1.0
2023,89,0,P003211   ,1.0,0.0,ZAL,33,"DIMSA, TOMAS",13.33,3,0,2,1,3,0,0,0,1,1,2,0,1,0,1,1,0,-1,-9.0,E2023_89,Regular Season,2023-11-24 20:15:00,72,89,ZALGIRIS KAUNAS,OLYMPIACOS PIRAEUS,T. Dimsa,G,-1.0
2023,89,0,P006860   ,0.0,1.0,ZAL,35,"LAVRINOVICIUS, DANIELIUS",5.7,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0.0,E2023_89,Regular Season,2023-11-24 20:15:00,72,89,ZALGIRIS KAUNAS,OLYMPIACOS PIRAEUS,D. Lavrinovicius,F,0.0
2023,89,0,P012715   ,0.0,1.0,ZAL,45,"MANEK, BRADY",17.07,10,2,4,2,4,0,0,0,3,3,0,2,1,0,1,3,0,6,-1.0,E2023_89,Regular Season,2023-11-24 20:15:00,72,89,ZALGIRIS KAUNAS,OLYMPIACOS PIRAEUS,B. Manek,F,6.0
2023,89,0,P002676   ,1.0,1.0,ZAL,51,"BUTKEVICIUS, ARNAS",27.57,5,1,1,1,2,0,0,0,3,3,2,1,1,1,0,2,1,9,-13.0,E2023_89,Regular Season,2023-11-24 20:15:00,72,89,ZALGIRIS KAUNAS,OLYMPIACOS PIRAEUS,A. Butkevicius,F,9.0
2023,89,0,P002329   ,0.0,0.0,ZAL,92,"ULANOVAS, EDGARAS",25.25,6,2,2,0,0,2,2,0,2,2,2,0,0,0,0,3,6,13,-17.0,E2023_89,Regular Season,2023-11-24 20:15:00,72,89,ZALGIRIS KAUNAS,OLYMPIACOS PIRAEUS,E. Ulanovas,F,13.0
2023,90,1,P011948   ,0.0,0.0,BAS,0,"HOWARD, MARKUS",19.97,18,3,5,4,7,0,0,0,0,0,0,1,1,0,1,4,2,10,6.0,E2023_90,Regular Season,2023-11-24 20:30:00,75,77,BASKONIA VITORIA-GASTEIZ,AS MONACO,M. Howard,G,10.0
2023,90,1,P011064   ,0.0,0.0,BAS,1,"MANNION, NICCOLO",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_90,Regular Season,2023-11-24 20:30:00,75,77,BASKONIA VITORIA-GASTEIZ,AS MONACO,N. Mannion,,0.0
2023,90,1,P008850   ,0.0,0.0,BAS,2,"RAIESTE, SANDER",1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,E2023_90,Regular Season,2023-11-24 20:30:00,75,77,BASKONIA VITORIA-GASTEIZ,AS MONACO,S. Raieste,F,0.0
2023,90,1,P012765   ,0.0,0.0,BAS,3,"CHIOZZA, CHRIS",13.03,5,0,1,1,2,2,2,0,1,1,4,0,2,1,0,0,1,8,-1.0,E2023_90,Regular Season,2023-11-24 20:30:00,75,77,BASKONIA VITORIA-GASTEIZ,AS MONACO,C. Chiozza,G,8.0
2023,90,1,P007230   ,1.0,1.0,BAS,8,"SEDEKERSKIS, TADAS",35.22,13,2,5,2,3,3,4,1,6,7,2,0,0,0,1,2,5,19,-1.0,E2023_90,Regular Season,2023-11-24 20:30:00,75,77,BASKONIA VITORIA-GASTEIZ,AS MONACO,T. Sedekerskis,F,19.0
2023,90,1,P004761   ,1.0,1.0,BAS,9,"MARINKOVIC, VANJA",26.37,15,1,1,4,8,1,2,0,4,4,3,0,1,0,0,3,1,14,-5.0,E2023_90,Regular Season,2023-11-24 20:30:00,75,77,BASKONIA VITORIA-GASTEIZ,AS MONACO,V. Marinkovic,F,14.0
2023,90,1,P009048   ,1.0,1.0,BAS,10,"MILLER-MCINTYRE, CODI",26.97,8,3,6,0,2,2,2,2,6,8,3,0,2,0,0,1,4,15,-1.0,E2023_90,Regular Season,2023-11-24 20:30:00,75,77,BASKONIA VITORIA-GASTEIZ,AS MONACO,C. Miller-mcintyre,G,15.0
2023,90,1,P003198   ,1.0,0.0,BAS,11,"DIEZ, DANIEL",15.57,2,0,0,0,0,2,2,1,1,2,0,0,0,0,0,1,1,4,7.0,E2023_90,Regular Season,2023-11-24 20:30:00,75,77,BASKONIA VITORIA-GASTEIZ,AS MONACO,D. Diez,F,4.0
2023,90,1,P008072   ,0.0,0.0,BAS,18,"DIOP, KHALIFA",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_90,Regular Season,2023-11-24 20:30:00,75,77,BASKONIA VITORIA-GASTEIZ,AS MONACO,K. Diop,C,0.0
2023,90,1,P004603   ,0.0,0.0,BAS,21,"KOTSAR, MAIK",8.5,2,1,4,0,0,0,0,0,1,1,0,1,0,0,1,2,0,-2,-12.0,E2023_90,Regular Season,2023-11-24 20:30:00,75,77,BASKONIA VITORIA-GASTEIZ,AS MONACO,M. Kotsar,C,-2.0
2023,90,1,P010444   ,1.0,1.0,BAS,24,"COSTELLO, MATTHEW",31.23,8,4,5,0,4,0,0,1,4,5,4,1,3,1,1,2,2,10,6.0,E2023_90,Regular Season,2023-11-24 20:30:00,75,77,BASKONIA VITORIA-GASTEIZ,AS MONACO,M. Costello,C,10.0
2023,90,1,P012201   ,0.0,1.0,BAS,95,"MONEKE, CHIMA",21.72,4,2,4,0,3,0,0,1,3,4,0,0,3,1,1,1,1,0,-13.0,E2023_90,Regular Season,2023-11-24 20:30:00,75,77,BASKONIA VITORIA-GASTEIZ,AS MONACO,C. Moneke,F,0.0
2023,90,0,P011212   ,1.0,1.0,MCO,2,"OKOBO, ELIE",29.45,4,2,6,0,3,0,0,0,4,4,0,1,0,0,1,1,0,0,-2.0,E2023_90,Regular Season,2023-11-24 20:30:00,77,75,AS MONACO,BASKONIA VITORIA-GASTEIZ,E. Okobo,G,0.0
2023,90,0,P011231   ,0.0,1.0,MCO,4,"BLOSSOMGAME, JARON",15.97,4,2,3,0,2,0,0,3,3,6,0,1,0,0,1,3,1,5,-9.0,E2023_90,Regular Season,2023-11-24 20:30:00,77,75,AS MONACO,BASKONIA VITORIA-GASTEIZ,J. Blossomgame,F,5.5
2023,90,0,P010588   ,0.0,0.0,MCO,10,"BROWN, JOHN",28.63,8,3,9,0,0,2,2,5,3,8,0,2,1,0,0,0,1,12,1.0,E2023_90,Regular Season,2023-11-24 20:30:00,77,75,AS MONACO,BASKONIA VITORIA-GASTEIZ,J. Brown,F,13.2
2023,90,0,P011226   ,0.0,1.0,MCO,11,"DIALLO, ALPHA",28.62,13,1,5,3,5,2,4,1,2,3,2,0,0,2,0,4,5,13,-6.0,E2023_90,Regular Season,2023-11-24 20:30:00,77,75,AS MONACO,BASKONIA VITORIA-GASTEIZ,A. Diallo,F,14.3
2023,90,0,P004790   ,1.0,0.0,MCO,12,"CORNELIE, PETR",7.18,2,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,5,-1.0,E2023_90,Regular Season,2023-11-24 20:30:00,77,75,AS MONACO,BASKONIA VITORIA-GASTEIZ,P. Cornelie,F,5.5
2023,90,0,P012709   ,0.0,0.0,MCO,15,"WALKER, KEMBA",14.43,4,1,2,0,1,2,2,0,0,0,2,1,1,0,0,1,2,5,5.0,E2023_90,Regular Season,2023-11-24 20:30:00,77,75,AS MONACO,BASKONIA VITORIA-GASTEIZ,K. Walker,G,5.5
2023,90,0,PLCZ      ,1.0,1.0,MCO,20,"MOTIEJUNAS, DONATAS",17.82,6,3,6,0,2,0,0,0,1,1,1,0,1,2,0,1,2,5,13.0,E2023_90,Regular Season,2023-11-24 20:30:00,77,75,AS MONACO,BASKONIA VITORIA-GASTEIZ,D. Motiejunas,C,5.5
2023,90,0,P012515   ,0.0,0.0,MCO,22,"TARPEY, TERRY",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_90,Regular Season,2023-11-24 20:30:00,77,75,AS MONACO,BASKONIA VITORIA-GASTEIZ,T. Tarpey,G,0.0
2023,90,0,P004197   ,1.0,0.0,MCO,24,"OUATTARA, YAKUBA",13.3,6,0,1,2,3,0,0,1,2,3,0,0,0,0,0,1,0,6,4.0,E2023_90,Regular Season,2023-11-24 20:30:00,77,75,AS MONACO,BASKONIA VITORIA-GASTEIZ,Y. Ouattara,G,6.6
2023,90,0,P008099   ,0.0,0.0,MCO,32,"STRAZEL, MATTHEW",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_90,Regular Season,2023-11-24 20:30:00,77,75,AS MONACO,BASKONIA VITORIA-GASTEIZ,M. Strazel,G,0.0
2023,90,0,P011196   ,0.0,0.0,MCO,45,"HALL, DONTA",10.4,2,1,2,0,0,0,0,0,1,1,1,0,0,1,0,3,1,2,0.0,E2023_90,Regular Season,2023-11-24 20:30:00,77,75,AS MONACO,BASKONIA VITORIA-GASTEIZ,D. Hall,G,2.2
2023,90,0,P005985   ,1.0,1.0,MCO,55,"JAMES, MIKE",34.2,28,5,9,5,11,3,3,1,7,8,5,0,2,0,1,3,4,29,5.0,E2023_90,Regular Season,2023-11-24 20:30:00,77,75,AS MONACO,BASKONIA VITORIA-GASTEIZ,M. James,G,31.9
2023,88,1,P004720   ,0.0,1.0,RED,2,"LAZAREVIC, STEFAN",8.47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,-1,-5.0,E2023_88,Regular Season,2023-11-24 20:30:00,71,93,CRVENA ZVEZDA MERIDIANBET BELGRADE,EA7 EMPORIO ARMANI MILAN,S. Lazarevic,F,-1.0
2023,88,1,PJDR      ,1.0,0.0,RED,4,"TEODOSIC, MILOS",19.85,8,1,2,1,6,3,3,0,1,1,4,0,3,0,0,3,1,2,-7.0,E2023_88,Regular Season,2023-11-24 20:30:00,71,93,CRVENA ZVEZDA MERIDIANBET BELGRADE,EA7 EMPORIO ARMANI MILAN,M. Teodosic,G,2.0
2023,88,1,P007960   ,1.0,0.0,RED,7,"DAVIDOVAC, DEJAN",26.33,18,4,4,3,5,1,2,2,4,6,1,1,0,0,0,1,1,23,-10.0,E2023_88,Regular Season,2023-11-24 20:30:00,71,93,CRVENA ZVEZDA MERIDIANBET BELGRADE,EA7 EMPORIO ARMANI MILAN,D. Davidovac,F,23.0
2023,88,1,P002553   ,1.0,0.0,RED,9,"MITROVIC, LUKA",28.28,11,3,4,0,0,5,6,1,4,5,3,2,1,1,0,1,5,23,-18.0,E2023_88,Regular Season,2023-11-24 20:30:00,71,93,CRVENA ZVEZDA MERIDIANBET BELGRADE,EA7 EMPORIO ARMANI MILAN,L. Mitrovic,F,23.0
2023,88,1,P012711   ,0.0,1.0,RED,11,"SIMONOVIC, MARKO",4.78,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-9.0,E2023_88,Regular Season,2023-11-24 20:30:00,71,93,CRVENA ZVEZDA MERIDIANBET BELGRADE,EA7 EMPORIO ARMANI MILAN,M. Simonovic,,-1.0
2023,88,1,P011224   ,0.0,0.0,RED,13,"NAPIER, SHABAZZ",3.53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.0,E2023_88,Regular Season,2023-11-24 20:30:00,71,93,CRVENA ZVEZDA MERIDIANBET BELGRADE,EA7 EMPORIO ARMANI MILAN,S. Napier,G,1.0
2023,88,1,P008966   ,0.0,0.0,RED,18,"TOBEY, MIKE",12.5,0,0,2,0,3,0,0,0,2,2,1,0,1,1,1,4,0,-7,1.0,E2023_88,Regular Season,2023-11-24 20:30:00,71,93,CRVENA ZVEZDA MERIDIANBET BELGRADE,EA7 EMPORIO ARMANI MILAN,M. Tobey,C,-7.0
2023,88,1,P009035   ,1.0,1.0,RED,21,"BOLOMBOY, JOEL",23.72,4,1,2,0,2,2,2,1,4,5,1,1,2,1,0,2,1,6,-12.0,E2023_88,Regular Season,2023-11-24 20:30:00,71,93,CRVENA ZVEZDA MERIDIANBET BELGRADE,EA7 EMPORIO ARMANI MILAN,J. Bolomboy,C,6.0
2023,88,1,P011964   ,0.0,0.0,RED,22,"ILIC, DALIBOR",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_88,Regular Season,2023-11-24 20:30:00,71,93,CRVENA ZVEZDA MERIDIANBET BELGRADE,EA7 EMPORIO ARMANI MILAN,D. Ilic,F,0.0
2023,88,1,P000848   ,0.0,0.0,RED,26,"NEDOVIC, NEMANJA",25.92,16,5,10,1,5,3,3,0,2,2,2,1,1,0,0,1,3,13,-16.0,E2023_88,Regular Season,2023-11-24 20:30:00,71,93,CRVENA ZVEZDA MERIDIANBET BELGRADE,EA7 EMPORIO ARMANI MILAN,N. Nedovic,G,13.0
2023,88,1,P006436   ,1.0,1.0,RED,31,"GIEDRAITIS, ROKAS",28.72,7,2,2,1,4,0,0,1,2,3,1,0,1,0,0,1,2,8,-17.0,E2023_88,Regular Season,2023-11-24 20:30:00,71,93,CRVENA ZVEZDA MERIDIANBET BELGRADE,EA7 EMPORIO ARMANI MILAN,R. Giedraitis,F,8.0
2023,88,1,P012044   ,0.0,1.0,RED,99,"DOS SANTOS, YAGO",17.9,5,1,3,1,2,0,0,0,0,0,2,0,2,0,0,0,2,4,-18.0,E2023_88,Regular Season,2023-11-24 20:30:00,71,93,CRVENA ZVEZDA MERIDIANBET BELGRADE,EA7 EMPORIO ARMANI MILAN,Y. Dos santos,G,4.0
2023,88,0,P007032   ,1.0,0.0,MIL,0,"LO, MAODO",32.77,32,4,7,6,7,6,6,1,3,4,3,2,1,0,0,2,4,38,23.0,E2023_88,Regular Season,2023-11-24 20:30:00,93,71,EA7 EMPORIO ARMANI MILAN,CRVENA ZVEZDA MERIDIANBET BELGRADE,M. Lo,G,41.8
2023,88,0,P009960   ,0.0,0.0,MIL,2,"POYTHRESS, ALEX",8.92,7,3,7,0,0,1,1,3,1,4,0,0,2,0,2,1,1,3,-7.0,E2023_88,Regular Season,2023-11-24 20:30:00,93,71,EA7 EMPORIO ARMANI MILAN,CRVENA ZVEZDA MERIDIANBET BELGRADE,A. Poythress,C,3.3
2023,88,0,P006701   ,0.0,1.0,MIL,3,"BORTOLANI, GIORDANO",6.9,8,1,1,2,3,0,0,0,1,1,0,1,0,0,0,2,0,7,4.0,E2023_88,Regular Season,2023-11-24 20:30:00,93,71,EA7 EMPORIO ARMANI MILAN,CRVENA ZVEZDA MERIDIANBET BELGRADE,G. Bortolani,G,7.7
2023,88,0,P006509   ,0.0,1.0,MIL,7,"TONUT, STEFANO",12.53,6,1,1,1,2,1,2,0,4,4,1,0,0,0,0,1,2,10,-7.0,E2023_88,Regular Season,2023-11-24 20:30:00,93,71,EA7 EMPORIO ARMANI MILAN,CRVENA ZVEZDA MERIDIANBET BELGRADE,S. Tonut,G,11.0
2023,88,0,P002849   ,1.0,0.0,MIL,9,"MELLI, NICOLO",27.18,11,2,3,2,2,1,1,0,5,5,1,1,0,1,0,3,2,17,32.0,E2023_88,Regular Season,2023-11-24 20:30:00,93,71,EA7 EMPORIO ARMANI MILAN,CRVENA ZVEZDA MERIDIANBET BELGRADE,N. Melli,F,18.7
2023,88,0,P011926   ,0.0,1.0,MIL,14,"KAMAGATE, ISMAEL",0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,E2023_88,Regular Season,2023-11-24 20:30:00,93,71,EA7 EMPORIO ARMANI MILAN,CRVENA ZVEZDA MERIDIANBET BELGRADE,I. Kamagate,,0.0
2023,88,0,P001518   ,0.0,1.0,MIL,17,"RICCI, GIAMPAOLO",0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1.0,E2023_88,Regular Season,2023-11-24 20:30:00,93,71,EA7 EMPORIO ARMANI MILAN,CRVENA ZVEZDA MERIDIANBET BELGRADE,G. Ricci,F,-0.9
2023,88,0,P011205   ,0.0,1.0,MIL,22,"HALL, DEVON",23.65,0,0,3,0,1,0,0,0,1,1,1,1,0,0,1,1,1,-2,6.0,E2023_88,Regular Season,2023-11-24 20:30:00,93,71,EA7 EMPORIO ARMANI MILAN,CRVENA ZVEZDA MERIDIANBET BELGRADE,D. Hall,G,-1.8
2023,88,0,P007831   ,1.0,0.0,MIL,31,"SHIELDS, SHAVON",29.27,19,2,3,4,5,3,4,0,5,5,0,1,3,0,0,3,2,18,16.0,E2023_88,Regular Season,2023-11-24 20:30:00,93,71,EA7 EMPORIO ARMANI MILAN,CRVENA ZVEZDA MERIDIANBET BELGRADE,S. Shields,F,19.8
2023,88,0,P000796   ,1.0,0.0,MIL,33,"MIROTIC, NIKOLA",29.45,8,1,2,2,6,0,0,1,2,3,2,1,2,0,0,2,4,9,27.0,E2023_88,Regular Season,2023-11-24 20:30:00,93,71,EA7 EMPORIO ARMANI MILAN,CRVENA ZVEZDA MERIDIANBET BELGRADE,N. Mirotic,F,9.9
2023,88,0,P002812   ,0.0,0.0,MIL,42,"HINES, KYLE",4.47,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-5.0,E2023_88,Regular Season,2023-11-24 20:30:00,93,71,EA7 EMPORIO ARMANI MILAN,CRVENA ZVEZDA MERIDIANBET BELGRADE,K. Hines,C,0.0
2023,88,0,P007201   ,1.0,0.0,MIL,77,"VOIGTMANN, JOHANNES",23.5,2,1,4,0,1,0,0,1,4,5,2,0,1,0,0,0,0,4,23.0,E2023_88,Regular Season,2023-11-24 20:30:00,93,71,EA7 EMPORIO ARMANI MILAN,CRVENA ZVEZDA MERIDIANBET BELGRADE,J. Voigtmann,C,4.4
2023,48,1,P012744   ,0.0,0.0,TEL,1,"CLEVELAND, ANTONIUS",18.9,4,2,3,0,1,0,2,0,1,1,0,1,0,0,1,1,1,1,-19.0,E2023_48,Regular Season,2023-11-28 20:15:00,70,99,MACCABI PLAYTIKA TEL AVIV,REAL MADRID,A. Cleveland,F,1.0
2023,48,1,P011971   ,0.0,0.0,TEL,3,"WEBB III, JAMES",18.3,5,1,1,1,3,0,0,1,3,4,0,0,1,0,0,2,3,7,-9.0,E2023_48,Regular Season,2023-11-28 20:15:00,70,99,MACCABI PLAYTIKA TEL AVIV,REAL MADRID,J. Webb iii,F,7.0
2023,48,1,P009622   ,1.0,1.0,TEL,4,"BROWN, LORENZO",33.57,16,6,11,1,3,1,1,0,5,5,9,1,3,0,0,0,3,24,-7.0,E2023_48,Regular Season,2023-11-28 20:15:00,70,99,MACCABI PLAYTIKA TEL AVIV,REAL MADRID,L. Brown,G,24.0
2023,48,1,P009863   ,1.0,0.0,TEL,5,"BALDWIN IV, WADE",26.52,7,2,9,1,4,0,0,0,0,0,0,0,5,0,0,2,2,-8,-28.0,E2023_48,Regular Season,2023-11-28 20:15:00,70,99,MACCABI PLAYTIKA TEL AVIV,REAL MADRID,W. Baldwin iv,G,-8.0
2023,48,1,P004233   ,0.0,1.0,TEL,8,"MENCO, RAFI",5.95,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,-11.0,E2023_48,Regular Season,2023-11-28 20:15:00,70,99,MACCABI PLAYTIKA TEL AVIV,REAL MADRID,R. Menco,F,1.0
2023,48,1,P011219   ,0.0,1.0,TEL,9,"SORKIN, ROMAN",7.27,5,2,6,0,0,1,2,4,0,4,0,1,0,0,1,1,1,4,-10.0,E2023_48,Regular Season,2023-11-28 20:15:00,70,99,MACCABI PLAYTIKA TEL AVIV,REAL MADRID,R. Sorkin,F,4.0
2023,48,1,P011214   ,0.0,0.0,TEL,14,"RIVERO, JASIEL",16.33,8,3,4,0,1,2,5,2,0,2,1,0,3,0,0,2,4,5,-14.0,E2023_48,Regular Season,2023-11-28 20:15:00,70,99,MACCABI PLAYTIKA TEL AVIV,REAL MADRID,J. Rivero,C,5.0
2023,48,1,P005145   ,1.0,1.0,TEL,15,"COHEN, JAKE",9.65,2,1,3,0,0,0,0,1,1,2,0,0,1,0,2,2,0,-3,-8.0,E2023_48,Regular Season,2023-11-28 20:15:00,70,99,MACCABI PLAYTIKA TEL AVIV,REAL MADRID,J. Cohen,F,-3.0
2023,48,1,P011433   ,0.0,1.0,TEL,17,"MAYER, OMER",2.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,E2023_48,Regular Season,2023-11-28 20:15:00,70,99,MACCABI PLAYTIKA TEL AVIV,REAL MADRID,O. Mayer,G,-1.0
2023,48,1,P011199   ,1.0,0.0,TEL,32,"NEBO, JOSH",23.67,14,4,8,0,0,6,6,6,3,9,0,0,0,1,0,3,3,20,-11.0,E2023_48,Regular Season,2023-11-28 20:15:00,70,99,MACCABI PLAYTIKA TEL AVIV,REAL MADRID,J. Nebo,C,20.0
2023,48,1,P011193   ,0.0,0.0,TEL,45,"BLATT, TAMIR",13.58,5,1,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,3,-11.0,E2023_48,Regular Season,2023-11-28 20:15:00,70,99,MACCABI PLAYTIKA TEL AVIV,REAL MADRID,T. Blatt,G,3.0
2023,48,1,P009783   ,1.0,0.0,TEL,50,"COLSON, BONZIE",23.65,4,1,3,0,5,2,2,0,6,6,0,1,0,0,0,1,1,4,-16.0,E2023_48,Regular Season,2023-11-28 20:15:00,70,99,MACCABI PLAYTIKA TEL AVIV,REAL MADRID,B. Colson,F,4.0
2023,48,0,PBMT      ,0.0,0.0,MAD,5,"FERNANDEZ, RUDY",15.47,6,0,0,2,4,0,0,0,2,2,1,1,0,0,0,2,1,7,14.0,E2023_48,Regular Season,2023-11-28 20:15:00,99,70,REAL MADRID,MACCABI PLAYTIKA TEL AVIV,R. Fernandez,F,7.7
2023,48,0,P003733   ,1.0,1.0,MAD,6,"ABALDE, ALBERTO",17.18,3,0,1,1,3,0,0,0,2,2,2,0,0,0,0,0,0,4,9.0,E2023_48,Regular Season,2023-11-28 20:15:00,99,70,REAL MADRID,MACCABI PLAYTIKA TEL AVIV,A. Abalde,F,4.4
2023,48,0,P005928   ,1.0,0.0,MAD,7,"CAMPAZZO, FACUNDO",26.03,11,2,4,2,7,1,1,0,1,1,9,1,1,0,0,2,2,14,17.0,E2023_48,Regular Season,2023-11-28 20:15:00,99,70,REAL MADRID,MACCABI PLAYTIKA TEL AVIV,F. Campazzo,G,15.4
2023,48,0,P011649   ,0.0,1.0,MAD,9,"GONZALEZ, HUGO",3.75,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2.0,E2023_48,Regular Season,2023-11-28 20:15:00,99,70,REAL MADRID,MACCABI PLAYTIKA TEL AVIV,H. Gonzalez,F,4.4
2023,48,0,P003108   ,1.0,0.0,MAD,11,"HEZONJA, MARIO",22.7,16,4,7,2,6,2,2,0,5,5,1,0,1,0,0,2,2,14,12.0,E2023_48,Regular Season,2023-11-28 20:15:00,99,70,REAL MADRID,MACCABI PLAYTIKA TEL AVIV,M. Hezonja,F,15.4
2023,48,0,PCVM      ,0.0,1.0,MAD,13,"RODRIGUEZ, SERGIO",13.97,3,0,2,1,2,0,0,0,0,0,5,0,0,0,0,1,1,5,12.0,E2023_48,Regular Season,2023-11-28 20:15:00,99,70,REAL MADRID,MACCABI PLAYTIKA TEL AVIV,S. Rodriguez,G,5.5
2023,48,0,P009005   ,1.0,0.0,MAD,14,"DECK, GABRIEL",26.28,10,5,6,0,2,0,0,1,2,3,4,3,1,0,0,2,0,14,20.0,E2023_48,Regular Season,2023-11-28 20:15:00,99,70,REAL MADRID,MACCABI PLAYTIKA TEL AVIV,G. Deck,F,15.4
2023,48,0,P004887   ,0.0,1.0,MAD,17,"POIRIER, VINCENT",15.9,8,4,4,0,0,0,0,1,4,5,0,0,1,3,0,4,2,13,17.0,E2023_48,Regular Season,2023-11-28 20:15:00,99,70,REAL MADRID,MACCABI PLAYTIKA TEL AVIV,V. Poirier,C,14.3
